id,is_angin_topan,is_banjir,is_erupsi,is_gempa,is_karhutla,is_kekeringan,is_longsor,is_tsunami,multilabel
gempa_0860,0,0,0,0,0,0,0,0,0
karhutla_0659,0,0,0,0,1,0,0,0,8
gempa_1016,0,0,0,1,0,0,0,0,16
karhutla_0937,0,0,0,0,0,0,0,0,0
tsunami_0224,0,0,0,0,0,0,0,1,1
karhutla_0623,0,0,0,0,1,0,0,0,8
angin_topan_0858,0,0,0,0,0,0,0,0,0
erupsi_0614,0,0,0,0,0,0,0,0,0
angin_topan_0153,0,0,0,0,0,0,0,0,0
gempa_0886,0,0,0,1,0,0,1,1,19
karhutla_1009,0,0,0,0,0,0,0,0,0
banjir_0039,0,1,0,0,0,0,1,0,66
longsor_1066,0,0,0,0,0,0,0,0,0
tsunami_0442,0,0,0,0,0,0,0,0,0
kekeringan_0943,0,0,0,0,0,0,0,0,0
banjir_0607,0,0,0,0,0,0,0,0,0
tsunami_0213,0,0,0,0,0,0,0,1,1
erupsi_0553,0,0,1,0,0,0,0,0,32
tsunami_0851,0,0,0,0,0,0,0,1,1
gempa_0018,0,0,0,1,0,0,0,0,16
erupsi_0455,0,0,0,0,0,0,0,0,0
angin_topan_0962,0,0,0,0,0,0,0,0,0
longsor_0617,0,0,0,0,0,0,1,0,2
tsunami_0309,0,0,0,1,0,0,0,0,16
kekeringan_0749,0,0,0,0,0,0,0,0,0
erupsi_1042,0,0,0,0,0,0,0,0,0
angin_topan_0745,0,0,0,0,0,0,0,0,0
longsor_0725,0,0,0,0,0,0,0,0,0
longsor_1160,0,0,0,0,0,0,1,0,2
angin_topan_0869,0,0,0,0,0,0,0,0,0
longsor_0556,0,0,0,0,0,0,1,0,2
erupsi_0151,0,0,0,0,0,0,0,0,0
erupsi_0880,0,0,0,0,0,0,0,0,0
erupsi_0458,0,0,0,0,0,0,0,0,0
banjir_1134,0,0,0,0,0,0,0,0,0
banjir_0485,0,0,0,0,0,0,0,0,0
tsunami_0964,0,0,0,0,0,0,0,1,1
angin_topan_0825,1,0,0,0,0,0,0,0,128
erupsi_1000,0,0,0,0,0,0,0,0,0
banjir_1182,0,0,0,0,0,0,0,0,0
kekeringan_0336,0,0,0,0,0,1,0,0,4
angin_topan_0402,0,0,0,0,0,0,0,0,0
karhutla_1089,0,0,0,0,0,0,0,0,0
angin_topan_0754,0,0,0,0,0,0,0,0,0
erupsi_0440,0,0,1,0,0,0,0,0,32
longsor_1114,0,0,0,0,0,0,0,0,0
longsor_1008,0,0,0,0,0,0,0,0,0
erupsi_0796,0,0,0,0,0,0,0,0,0
tsunami_0551,0,0,0,0,0,0,0,1,1
kekeringan_0229,0,0,0,0,0,0,0,0,0
erupsi_0136,0,0,0,0,0,0,0,0,0
gempa_1128,0,0,0,1,0,0,0,0,16
erupsi_0786,0,0,1,0,0,0,0,0,32
kekeringan_0261,0,0,0,0,0,0,0,0,0
kekeringan_0114,0,0,0,0,0,1,0,0,4
tsunami_1116,0,0,0,0,0,0,0,1,1
tsunami_0628,0,0,0,0,0,0,0,0,0
erupsi_0420,0,0,0,0,0,0,0,0,0
banjir_0810,0,0,0,0,0,0,0,0,0
erupsi_0768,0,0,0,0,0,0,0,0,0
banjir_1148,0,0,0,0,0,0,0,0,0
longsor_0350,0,0,0,0,0,0,1,0,2
longsor_1122,0,0,0,0,0,0,0,0,0
kekeringan_0873,0,0,0,0,0,0,0,0,0
gempa_0891,0,0,0,0,0,0,0,0,0
tsunami_0084,0,0,0,1,0,0,0,0,16
banjir_1096,0,1,0,0,0,0,0,0,64
kekeringan_0728,0,0,0,0,0,0,0,0,0
erupsi_0618,0,0,0,0,0,0,0,0,0
kekeringan_0716,0,0,0,0,0,0,0,0,0
banjir_0053,0,0,0,0,0,0,0,0,0
gempa_1009,0,0,0,1,0,0,0,1,17
erupsi_0162,0,0,0,0,0,0,0,0,0
gempa_1055,0,0,0,0,0,0,0,0,0
karhutla_0967,0,0,0,0,0,0,0,0,0
longsor_0621,0,0,0,0,0,0,0,0,0
angin_topan_1183,0,0,0,0,0,0,0,0,0
karhutla_0611,0,0,0,0,0,0,0,0,0
kekeringan_1072,0,0,0,0,0,0,0,0,0
erupsi_0231,0,0,0,0,0,0,0,0,0
erupsi_0569,0,0,0,0,0,0,0,0,0
banjir_1214,0,1,0,0,0,0,0,0,64
kekeringan_0707,0,0,0,0,0,0,0,0,0
banjir_1119,0,0,0,0,0,0,0,0,0
erupsi_1083,0,0,0,0,0,0,0,0,0
gempa_0408,0,0,0,1,0,0,0,0,16
kekeringan_0240,0,0,0,0,0,1,0,0,4
karhutla_1072,0,0,0,0,0,0,0,0,0
angin_topan_0166,0,0,0,0,0,0,0,0,0
gempa_0092,0,0,0,0,0,0,0,0,0
gempa_0821,0,0,1,0,0,0,0,0,32
angin_topan_1106,0,0,0,0,0,0,0,0,0
erupsi_0977,0,0,0,0,0,0,0,0,0
kekeringan_0816,0,0,0,0,0,0,0,0,0
gempa_0022,0,0,0,0,0,0,0,0,0
erupsi_0826,0,0,0,0,0,0,0,0,0
banjir_1218,0,0,0,0,0,0,0,0,0
erupsi_0619,0,0,0,0,0,0,0,0,0
angin_topan_0037,0,0,0,0,0,0,0,0,0
gempa_0445,0,0,0,0,0,0,0,0,0
karhutla_0880,0,0,0,0,0,0,0,0,0
banjir_0096,0,0,0,0,0,0,0,0,0
karhutla_0026,0,0,0,0,0,0,0,0,0
angin_topan_0630,0,0,0,0,0,0,0,0,0
angin_topan_0722,0,0,0,0,0,0,0,0,0
erupsi_0398,0,0,0,0,0,0,0,0,0
erupsi_0644,0,0,0,0,0,0,0,0,0
erupsi_0613,0,0,0,0,0,0,0,0,0
angin_topan_0861,0,0,0,0,0,0,0,0,0
karhutla_0325,0,0,0,0,1,0,0,0,8
kekeringan_1011,0,0,0,0,0,0,0,0,0
karhutla_0221,0,0,0,0,1,0,0,0,8
tsunami_0294,0,0,0,0,0,0,0,1,1
erupsi_0086,0,0,0,0,0,0,0,0,0
tsunami_0333,0,0,0,1,0,0,0,0,16
angin_topan_0238,0,0,0,0,0,0,0,0,0
kekeringan_0105,0,0,0,0,0,0,0,0,0
gempa_0108,0,0,0,1,0,0,0,0,16
kekeringan_0492,0,0,0,0,0,0,0,0,0
kekeringan_0587,0,0,0,0,0,1,0,0,4
longsor_0356,0,0,0,0,0,0,1,0,2
longsor_0253,0,0,0,0,0,0,1,0,2
longsor_0483,0,0,0,0,0,0,0,0,0
banjir_0443,0,0,0,0,0,0,0,0,0
kekeringan_0899,0,0,0,0,0,0,0,0,0
tsunami_0815,0,0,0,1,0,0,0,0,16
banjir_0329,0,0,0,0,0,0,0,0,0
banjir_1067,0,0,0,0,0,0,0,0,0
banjir_0225,0,0,0,0,0,0,0,0,0
angin_topan_0469,0,0,0,0,0,0,0,0,0
karhutla_0684,0,0,0,0,1,0,0,0,8
kekeringan_0424,0,0,0,0,0,0,0,0,0
karhutla_0345,0,0,0,0,0,0,0,0,0
gempa_0360,0,0,0,0,0,0,1,0,2
banjir_0463,0,0,0,0,0,0,0,0,0
erupsi_1003,0,0,0,0,0,0,0,0,0
erupsi_0528,0,0,0,0,0,0,0,0,0
longsor_0965,0,1,0,0,0,0,1,0,66
tsunami_0479,0,0,0,0,0,0,0,0,0
gempa_0592,0,0,0,0,0,0,0,0,0
tsunami_0460,0,0,0,0,0,0,0,1,1
karhutla_0961,0,0,0,0,0,0,0,0,0
banjir_0717,0,1,0,0,0,0,0,0,64
karhutla_0170,0,0,0,0,1,0,0,0,8
gempa_0786,0,0,0,0,0,0,0,0,0
angin_topan_0308,1,0,0,0,0,0,0,0,128
angin_topan_0666,0,0,0,0,0,0,0,0,0
erupsi_0567,0,0,0,0,0,0,0,0,0
gempa_0089,0,0,0,0,0,0,0,0,0
longsor_1011,0,0,0,0,0,0,0,0,0
tsunami_0705,0,0,0,1,0,0,0,0,16
karhutla_0851,0,0,0,0,1,0,0,0,8
banjir_0811,0,0,0,0,0,0,0,0,0
banjir_0506,0,0,0,0,0,1,0,0,4
banjir_0700,0,0,0,0,0,0,0,0,0
tsunami_1018,0,0,0,0,0,0,0,0,0
gempa_0778,0,0,0,1,0,0,0,0,16
erupsi_0124,0,0,0,0,0,0,0,0,0
angin_topan_0865,0,0,0,0,0,0,0,0,0
kekeringan_0110,0,0,0,0,0,0,0,0,0
tsunami_0486,0,0,0,0,0,0,0,0,0
tsunami_0360,0,0,0,0,0,0,0,0,0
gempa_0782,0,0,0,0,0,0,0,0,0
longsor_0744,0,0,0,1,0,0,0,0,16
kekeringan_0421,0,0,0,0,0,0,0,0,0
kekeringan_1041,0,0,0,0,0,0,0,0,0
banjir_0441,0,0,0,0,0,0,0,0,0
tsunami_0709,0,0,0,0,0,0,0,1,1
kekeringan_0285,0,0,0,0,0,0,0,0,0
erupsi_0347,0,0,0,0,0,0,0,0,0
tsunami_0908,0,0,0,1,0,0,0,0,16
kekeringan_1015,0,0,0,0,0,0,0,0,0
kekeringan_0274,0,0,0,0,0,0,0,0,0
kekeringan_0589,0,0,0,0,0,0,0,0,0
kekeringan_0987,0,0,0,0,0,0,0,0,0
banjir_0895,0,0,0,0,0,0,0,0,0
tsunami_1051,0,0,0,0,0,0,0,0,0
gempa_0865,0,0,0,0,0,0,0,0,0
angin_topan_1022,0,0,0,0,0,0,0,0,0
erupsi_0540,0,0,0,0,0,0,0,0,0
kekeringan_0578,0,0,0,0,0,0,0,0,0
angin_topan_1068,1,0,0,0,0,0,0,0,128
tsunami_0998,0,0,0,0,0,0,0,0,0
karhutla_1084,0,0,0,0,0,0,0,0,0
longsor_0858,0,0,0,0,0,0,0,0,0
angin_topan_0963,1,0,0,0,0,0,0,0,128
banjir_1200,0,0,0,0,0,0,0,0,0
erupsi_0950,0,0,0,0,0,0,0,0,0
longsor_1076,0,0,0,0,0,0,0,0,0
banjir_0980,0,1,0,0,0,0,0,0,64
longsor_0713,0,0,0,0,0,0,0,0,0
erupsi_0079,0,0,0,0,0,0,0,0,0
karhutla_0282,0,0,0,0,0,0,0,0,0
angin_topan_0929,0,0,0,0,0,0,0,0,0
erupsi_0122,0,0,0,0,0,0,0,0,0
kekeringan_1078,0,0,0,0,0,0,0,0,0
erupsi_0547,0,0,0,0,0,0,0,0,0
gempa_0706,0,0,0,0,0,0,0,0,0
tsunami_0290,0,0,0,0,0,0,0,0,0
longsor_0971,1,1,0,0,0,0,0,0,192
karhutla_1098,0,0,0,0,0,0,0,0,0
tsunami_0431,0,0,0,1,0,0,0,0,16
erupsi_0322,0,0,0,0,0,0,0,0,0
tsunami_0334,0,0,0,0,0,0,0,0,0
longsor_0708,0,0,0,0,0,0,1,0,2
kekeringan_0465,0,0,0,0,0,0,0,0,0
kekeringan_0542,0,0,0,0,0,0,0,0,0
longsor_0680,0,0,0,0,0,0,0,0,0
erupsi_0129,0,0,0,0,0,0,0,0,0
gempa_0538,0,0,0,1,0,0,0,1,17
karhutla_0500,0,0,0,0,0,0,0,0,0
karhutla_0959,0,0,0,0,1,0,0,0,8
banjir_0091,0,0,0,0,0,0,0,0,0
erupsi_1043,0,0,0,0,0,0,0,0,0
longsor_0791,0,0,0,0,0,0,0,0,0
banjir_0677,0,1,0,0,0,0,0,0,64
karhutla_0148,0,0,0,0,1,0,0,0,8
karhutla_0551,0,0,0,0,0,0,0,0,0
erupsi_0330,0,0,0,0,0,0,0,0,0
longsor_0799,0,0,0,1,0,0,0,1,17
erupsi_0328,0,0,1,0,0,0,0,0,32
erupsi_0164,0,0,0,0,0,0,0,0,0
banjir_0906,0,1,0,0,0,0,0,0,64
banjir_1132,0,1,0,0,0,0,0,0,64
gempa_0381,0,0,1,0,0,0,0,0,32
longsor_1121,0,0,0,0,0,0,1,0,2
angin_topan_0026,0,0,0,0,0,0,0,0,0
erupsi_0449,0,0,0,0,0,0,0,0,0
kekeringan_0412,0,0,0,0,0,0,0,0,0
gempa_0262,0,0,0,0,0,0,0,0,0
erupsi_0678,0,0,0,0,0,0,0,0,0
banjir_1105,0,1,0,0,0,0,0,0,64
banjir_1121,1,0,0,0,0,0,1,0,130
kekeringan_0426,0,0,0,0,0,1,0,0,4
longsor_0251,0,0,0,0,0,0,0,0,0
gempa_0497,0,0,0,0,0,0,0,0,0
gempa_1214,0,0,0,0,0,0,0,0,0
karhutla_0893,0,0,0,0,0,0,0,0,0
banjir_1135,0,1,0,0,0,0,1,0,66
karhutla_0594,0,0,0,0,1,0,0,0,8
karhutla_1134,0,0,0,0,0,0,0,0,0
longsor_1038,0,0,0,0,0,0,0,0,0
karhutla_0236,0,0,0,0,0,0,0,0,0
gempa_0450,0,0,0,0,0,0,0,0,0
gempa_0636,0,0,0,1,0,0,0,0,16
angin_topan_0164,0,0,0,0,0,0,0,0,0
angin_topan_1032,0,0,0,0,0,0,0,0,0
tsunami_0008,0,0,0,0,0,0,0,0,0
longsor_0209,0,0,0,0,0,0,0,0,0
tsunami_0062,0,0,0,1,0,0,0,0,16
banjir_0560,0,0,0,0,0,0,0,0,0
gempa_0906,0,0,0,0,0,0,0,0,0
erupsi_0150,0,0,0,0,0,0,0,1,1
longsor_0361,0,0,0,0,0,0,0,0,0
gempa_0945,0,0,0,0,0,0,0,0,0
longsor_0945,0,0,0,0,0,0,0,0,0
erupsi_1075,0,0,0,0,0,0,0,0,0
longsor_0164,0,0,0,0,0,0,1,0,2
banjir_0870,0,0,0,0,0,0,0,0,0
erupsi_0593,0,0,0,0,0,0,0,0,0
karhutla_0248,0,0,0,0,0,0,0,0,0
gempa_0591,0,0,0,0,0,0,0,0,0
karhutla_0641,0,0,0,0,0,0,0,0,0
banjir_0879,0,1,0,0,0,0,0,0,64
kekeringan_0075,0,0,0,0,0,0,0,0,0
karhutla_0382,0,0,0,0,0,0,0,0,0
gempa_0457,0,0,0,0,0,0,0,0,0
gempa_0451,0,0,0,0,0,0,0,0,0
longsor_0824,0,0,0,0,0,0,0,0,0
angin_topan_0764,0,0,0,0,0,0,0,0,0
kekeringan_0245,0,0,0,0,0,0,0,0,0
banjir_1130,0,0,0,0,0,0,0,0,0
longsor_0338,0,0,0,0,0,0,0,0,0
gempa_0167,0,0,0,1,0,0,0,0,16
banjir_0111,0,0,0,0,0,0,0,0,0
tsunami_0594,0,0,0,0,0,0,0,0,0
angin_topan_1187,0,0,0,0,0,0,0,0,0
banjir_0708,0,0,0,0,0,0,0,0,0
gempa_0226,0,0,0,0,0,0,0,0,0
karhutla_0343,0,0,0,0,0,0,0,0,0
longsor_0657,0,0,0,0,0,0,0,0,0
karhutla_0871,0,0,0,0,0,0,0,0,0
tsunami_0063,0,0,0,0,0,0,0,0,0
banjir_0557,0,1,0,0,0,0,0,0,64
angin_topan_0689,0,0,0,0,0,0,0,0,0
longsor_0714,0,0,0,0,0,0,0,0,0
tsunami_0563,0,0,0,0,0,0,0,0,0
karhutla_0537,0,0,0,0,0,0,0,0,0
erupsi_0470,0,0,0,0,0,0,0,0,0
karhutla_1025,0,0,0,0,0,0,0,0,0
gempa_0502,0,0,0,1,0,0,0,0,16
gempa_0870,0,0,0,0,0,0,0,0,0
tsunami_0051,0,0,0,0,0,0,0,0,0
angin_topan_1099,0,0,0,0,0,0,0,0,0
angin_topan_0526,0,0,0,0,0,0,0,0,0
gempa_1011,0,0,0,0,0,0,0,0,0
karhutla_0992,0,0,0,0,1,0,0,0,8
banjir_0894,0,0,0,0,0,0,0,0,0
erupsi_0631,0,0,0,0,0,0,0,0,0
karhutla_0694,0,0,0,0,1,0,0,0,8
gempa_0079,0,0,0,0,0,0,0,0,0
kekeringan_0183,0,0,0,0,0,0,0,0,0
kekeringan_0001,0,0,0,0,1,0,0,0,8
kekeringan_0318,0,0,0,0,0,0,0,0,0
erupsi_0014,0,0,0,0,0,0,0,0,0
karhutla_1139,0,0,0,0,0,0,0,0,0
erupsi_0388,0,0,0,0,0,0,0,0,0
karhutla_0176,0,0,0,0,1,0,0,0,8
erupsi_0166,0,0,0,1,0,0,0,0,16
longsor_1042,0,0,0,0,0,0,1,0,2
tsunami_0869,0,0,0,0,0,0,0,0,0
banjir_0456,1,0,0,0,0,0,0,0,128
erupsi_0869,0,0,0,0,0,0,0,0,0
kekeringan_0294,0,0,0,0,0,1,0,0,4
longsor_0705,0,0,0,0,0,0,0,0,0
gempa_0275,0,0,0,0,0,0,0,0,0
erupsi_0446,0,0,0,1,0,0,0,1,17
longsor_0888,0,0,0,0,0,0,0,0,0
karhutla_0009,0,0,0,0,1,0,0,0,8
banjir_0545,0,0,0,0,0,0,0,0,0
karhutla_1049,0,0,0,0,0,0,0,0,0
erupsi_0828,0,0,1,0,0,0,0,0,32
gempa_0569,0,0,0,0,0,0,0,0,0
banjir_0472,0,0,0,0,0,0,0,0,0
longsor_0794,0,0,0,1,0,0,0,0,16
longsor_1086,0,1,0,0,0,0,0,0,64
tsunami_0995,0,0,0,0,0,0,0,0,0
tsunami_0085,0,0,0,1,0,0,0,0,16
angin_topan_0279,0,0,0,0,0,0,0,0,0
banjir_0504,0,0,0,0,0,0,0,0,0
longsor_1220,0,0,0,0,0,0,0,0,0
tsunami_0530,0,0,0,0,0,0,0,0,0
erupsi_0109,0,0,0,0,0,0,0,0,0
angin_topan_1104,0,0,0,0,0,0,0,0,0
gempa_0196,0,0,0,0,0,0,0,0,0
banjir_0144,0,0,0,0,0,0,0,0,0
erupsi_0148,0,0,0,0,0,0,0,0,0
erupsi_0195,0,0,1,0,0,0,0,0,32
gempa_1149,1,0,0,0,0,0,0,0,128
kekeringan_0324,0,0,0,0,0,0,0,0,0
karhutla_0693,0,0,0,0,1,0,0,0,8
longsor_1205,1,0,0,0,0,0,0,0,128
gempa_0509,0,0,0,0,0,0,0,0,0
karhutla_0216,0,0,0,0,0,0,0,0,0
karhutla_0043,0,0,0,0,1,0,0,0,8
longsor_0088,0,0,0,0,0,0,0,0,0
tsunami_0076,0,0,0,0,0,0,0,0,0
kekeringan_0973,0,0,0,0,0,1,0,0,4
longsor_0330,0,0,0,0,0,0,0,0,0
gempa_0058,0,0,0,1,0,0,0,0,16
banjir_0612,0,0,0,0,0,0,0,0,0
kekeringan_0346,0,0,0,0,0,0,0,0,0
erupsi_0445,0,0,0,0,0,0,0,0,0
karhutla_0745,0,0,0,0,0,0,0,0,0
kekeringan_0031,0,0,0,0,0,0,0,0,0
banjir_0282,0,0,0,0,0,0,0,0,0
banjir_0860,0,0,0,0,0,0,0,0,0
karhutla_0989,0,0,0,0,1,0,0,0,8
karhutla_0042,0,0,0,0,0,0,0,0,0
longsor_0429,0,0,0,0,0,0,0,0,0
banjir_0318,0,0,0,0,0,0,0,0,0
longsor_0256,0,0,0,0,0,0,0,0,0
longsor_0291,0,0,0,0,0,0,0,0,0
longsor_1019,0,0,0,0,0,0,0,0,0
longsor_0031,0,0,0,0,0,0,1,0,2
karhutla_0555,0,0,0,0,0,0,0,0,0
kekeringan_0295,0,0,0,0,0,0,0,0,0
gempa_1044,0,0,0,0,0,0,0,0,0
longsor_0887,0,0,0,0,0,0,0,0,0
karhutla_0613,0,0,0,0,1,0,0,0,8
angin_topan_0193,1,0,0,0,0,0,0,0,128
tsunami_0834,0,0,0,1,0,0,1,0,18
banjir_1201,0,0,0,0,0,0,0,0,0
gempa_0215,0,0,0,0,0,0,0,0,0
karhutla_0942,0,0,0,0,0,0,0,0,0
angin_topan_0841,1,0,0,0,0,0,0,0,128
longsor_0529,0,1,0,0,0,0,0,0,64
erupsi_0365,0,0,1,0,0,0,0,0,32
angin_topan_0941,0,0,0,0,0,0,0,0,0
angin_topan_0829,0,0,0,0,0,0,0,0,0
kekeringan_0350,0,0,0,0,0,0,0,0,0
banjir_0016,0,0,0,0,0,0,0,0,0
kekeringan_0678,0,0,0,0,0,1,0,0,4
tsunami_0650,0,0,0,0,0,0,0,0,0
karhutla_1022,0,0,0,0,0,0,0,0,0
longsor_0520,0,0,0,0,0,0,1,0,2
karhutla_0433,0,0,0,0,0,0,0,0,0
angin_topan_0432,0,0,0,0,0,0,0,0,0
banjir_0500,0,1,0,0,0,0,1,0,66
kekeringan_0892,0,0,0,0,0,1,0,0,4
kekeringan_1087,0,0,0,0,0,0,0,0,0
karhutla_1041,0,0,0,0,0,0,0,0,0
angin_topan_0876,1,0,0,0,0,0,0,0,128
gempa_0456,0,0,0,0,0,0,0,0,0
tsunami_0058,0,0,0,0,0,0,0,1,1
angin_topan_0990,1,0,0,0,0,0,0,0,128
gempa_1074,0,0,0,1,0,0,0,0,16
angin_topan_1095,0,0,0,0,0,0,0,0,0
angin_topan_0187,0,0,0,0,0,0,0,0,0
karhutla_0837,0,0,0,0,0,0,0,0,0
banjir_0590,0,1,0,0,0,0,0,0,64
banjir_0147,0,0,0,0,0,0,0,0,0
angin_topan_0071,0,0,0,0,0,0,0,0,0
karhutla_0213,0,0,0,0,0,0,0,0,0
longsor_0352,0,0,0,0,0,0,0,0,0
longsor_0136,0,0,0,0,0,0,0,0,0
angin_topan_1150,0,0,0,0,0,0,0,0,0
kekeringan_0790,0,0,0,0,0,0,0,0,0
karhutla_1135,0,0,0,0,0,0,0,0,0
longsor_0271,0,0,0,0,0,0,0,0,0
kekeringan_0115,0,0,0,0,0,0,0,0,0
gempa_0454,0,0,0,0,0,0,0,0,0
karhutla_0015,0,0,0,0,1,0,0,0,8
banjir_0863,0,0,0,0,0,0,0,0,0
banjir_0594,0,0,0,0,0,0,0,0,0
karhutla_0118,0,0,0,0,0,0,0,0,0
erupsi_0642,0,0,0,0,0,0,0,0,0
banjir_0672,0,0,0,0,0,0,0,0,0
tsunami_0461,0,0,1,0,0,0,0,1,33
gempa_0154,0,0,0,1,0,0,0,0,16
tsunami_0757,0,0,0,1,0,0,0,1,17
erupsi_0069,0,0,0,0,0,0,0,0,0
angin_topan_0438,0,0,0,0,0,0,0,0,0
karhutla_1083,0,0,0,0,0,0,0,0,0
banjir_0544,0,1,0,0,0,0,0,0,64
longsor_1147,0,0,1,0,0,0,0,0,32
gempa_0292,0,0,0,0,0,0,0,0,0
banjir_0690,0,0,0,0,0,0,0,0,0
gempa_0230,0,0,0,0,0,0,0,0,0
angin_topan_0195,0,0,0,0,0,0,0,0,0
erupsi_0876,0,0,1,0,0,0,0,0,32
banjir_0756,0,0,0,0,0,0,0,0,0
erupsi_0102,0,0,0,0,0,0,0,0,0
kekeringan_0355,0,0,0,0,0,0,0,0,0
longsor_1094,0,0,0,0,0,0,0,0,0
kekeringan_0895,0,0,0,0,0,0,0,0,0
angin_topan_0100,0,0,0,0,0,0,0,0,0
angin_topan_1029,0,0,0,0,0,0,0,0,0
gempa_1192,0,0,0,0,0,0,0,0,0
kekeringan_0287,0,0,0,0,0,1,0,0,4
banjir_0967,0,1,0,0,0,0,0,0,64
banjir_0991,0,0,0,0,0,0,0,0,0
kekeringan_0777,0,0,0,0,0,0,0,0,0
tsunami_0106,0,0,0,0,0,0,0,0,0
tsunami_0391,0,0,0,0,0,0,0,0,0
erupsi_0144,0,0,0,1,0,0,0,0,16
erupsi_0146,0,0,0,0,0,0,0,0,0
kekeringan_1042,0,0,0,0,0,0,0,0,0
tsunami_0338,0,0,0,1,0,0,0,0,16
banjir_0757,0,0,0,0,0,0,0,0,0
kekeringan_0507,0,0,0,0,0,0,0,0,0
gempa_0628,0,0,0,0,0,0,0,0,0
karhutla_0405,0,0,0,0,1,0,0,0,8
gempa_0175,0,0,0,0,0,0,0,0,0
karhutla_0554,0,0,0,0,0,0,0,0,0
karhutla_0027,0,0,0,0,0,0,0,0,0
tsunami_1117,0,0,0,0,0,0,0,0,0
karhutla_1010,0,0,0,0,0,0,0,0,0
gempa_0907,0,0,0,1,0,0,0,0,16
banjir_0955,0,0,0,0,0,0,0,0,0
kekeringan_0940,0,0,0,0,0,0,0,0,0
karhutla_0649,0,0,0,0,0,0,0,0,0
angin_topan_0095,0,0,0,0,0,0,0,0,0
longsor_1204,0,0,0,0,0,0,1,0,2
erupsi_0481,0,0,0,0,0,0,0,0,0
banjir_0501,0,0,0,0,0,0,0,0,0
erupsi_0752,0,0,1,0,0,0,0,0,32
karhutla_1082,0,0,0,0,0,0,0,0,0
erupsi_0187,0,0,0,1,0,0,0,0,16
gempa_0093,0,0,0,0,0,0,0,0,0
erupsi_0035,0,0,0,0,0,0,0,0,0
tsunami_0696,0,0,0,0,0,0,0,0,0
tsunami_0717,0,0,0,0,0,0,0,0,0
banjir_0517,0,0,0,0,0,0,0,0,0
kekeringan_0332,0,0,0,0,0,0,0,0,0
angin_topan_0528,1,0,0,0,0,0,0,0,128
tsunami_1143,0,0,0,1,0,0,0,0,16
banjir_0777,0,0,0,0,0,0,0,0,0
kekeringan_0219,0,0,0,0,0,1,0,0,4
tsunami_0626,0,0,0,0,0,0,0,0,0
gempa_0318,0,0,0,0,0,0,0,0,0
angin_topan_0613,1,0,0,0,0,0,0,0,128
erupsi_0706,0,0,1,0,0,0,0,0,32
karhutla_0897,0,0,0,0,0,0,0,0,0
gempa_0962,0,0,0,0,0,0,0,0,0
longsor_0057,0,0,0,0,0,0,1,0,2
gempa_0688,0,0,0,1,0,0,0,0,16
banjir_0302,0,0,0,0,0,0,0,0,0
karhutla_0624,0,0,0,0,0,0,0,0,0
banjir_0462,0,1,0,0,0,0,0,0,64
banjir_0727,0,0,0,0,0,0,0,0,0
karhutla_0662,0,0,0,0,0,0,0,0,0
gempa_0619,0,0,0,0,0,0,0,0,0
karhutla_0144,0,0,0,0,1,0,0,0,8
kekeringan_1002,0,0,0,0,0,0,0,0,0
banjir_1165,0,1,0,0,0,0,0,0,64
erupsi_0549,0,0,0,0,0,0,0,0,0
tsunami_0580,0,0,0,1,0,0,0,0,16
karhutla_0060,0,0,0,0,1,0,0,0,8
kekeringan_1096,0,0,0,0,0,0,0,0,0
kekeringan_0730,0,0,0,0,0,1,0,0,4
angin_topan_0280,0,0,0,0,0,0,0,0,0
longsor_0333,0,0,0,0,0,0,0,0,0
banjir_0452,0,1,0,0,0,0,0,0,64
angin_topan_0233,1,0,0,0,0,0,0,0,128
tsunami_1095,0,0,0,1,0,0,0,0,16
angin_topan_0663,0,0,0,1,0,0,0,0,16
banjir_0913,0,0,0,0,0,0,0,0,0
kekeringan_0993,0,0,0,0,0,1,0,0,4
karhutla_0565,0,0,0,0,1,0,0,0,8
banjir_0899,0,0,0,0,0,0,0,0,0
karhutla_0812,0,0,0,0,1,0,0,0,8
angin_topan_0273,0,0,0,0,0,0,0,0,0
erupsi_0039,0,0,0,0,0,0,0,0,0
angin_topan_0355,0,0,0,0,0,0,0,0,0
banjir_0272,0,0,0,0,0,0,0,0,0
tsunami_0723,0,0,0,0,0,0,0,0,0
angin_topan_0211,0,0,0,0,0,0,0,0,0
gempa_0423,0,0,0,0,0,0,0,0,0
banjir_0944,0,0,0,0,0,0,0,0,0
kekeringan_0119,0,0,0,0,0,0,0,0,0
karhutla_0196,0,0,0,0,0,0,0,0,0
angin_topan_0920,0,0,0,0,0,0,0,0,0
longsor_0137,0,1,0,0,0,0,1,0,66
angin_topan_0527,0,0,0,0,0,0,0,0,0
gempa_0213,0,0,0,0,0,0,0,0,0
erupsi_0393,0,0,0,0,0,0,0,0,0
longsor_0613,0,0,0,0,0,0,0,0,0
karhutla_0104,0,0,0,0,0,0,0,0,0
angin_topan_0796,1,0,0,0,0,0,0,0,128
tsunami_0136,0,0,0,1,0,0,0,0,16
tsunami_0564,0,0,0,0,0,0,0,0,0
angin_topan_0271,0,0,0,0,0,0,0,0,0
longsor_0402,0,0,0,1,0,0,0,0,16
erupsi_0937,0,0,0,0,0,0,0,0,0
tsunami_0050,0,0,0,0,0,0,0,0,0
tsunami_0057,0,0,0,0,0,0,0,0,0
longsor_0144,0,0,0,0,0,0,0,0,0
longsor_0455,0,0,0,0,0,0,0,0,0
